"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","0","BS",NA,NA,NA,NA,"Z4","Z3","Z4","In",1529,280,"Z4_Z9_Z5_Z9_Z8",5
"DP","1","FT","BS",NA,NA,"Z4","Z4","Z4","Z5","In",1530,280,"Z4_Z9_Z5_Z9_Z8",5
"F","0","BS","FT",NA,"Z4","Z4","Z5","Z4","Z4","In",1531,280,"Z4_Z9_Z5_Z9_Z8",5
"F","0","BS",NA,NA,NA,NA,"Z6","Z5","Z5","In",1534,281,"Z6_Z10_Z10_Z13",4
"DP","1","BT","BS",NA,NA,"Z6","Z5","Z5","Z5","In",1535,281,"Z6_Z10_Z10_Z13",4
"F","0","BL","BT",NA,"Z6","Z5","Z5","Z5","Z4","Long",1536,281,"Z6_Z10_Z10_Z13",4
"F","0","FS",NA,NA,NA,NA,"Z2","Z2","Z2","In",1538,282,"Z2_Z2_Z10",3
"DP","1","FT","FS",NA,NA,"Z2","Z2","Z2","Z5","In",1539,282,"Z2_Z2_Z10",3
"F","0","FS",NA,NA,NA,NA,"Z4","Z4","Z5","Long",1541,283,"Z4_Z14",2
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1543,284,"Z3_Z9_Z10_Z12",4
"F","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z5","In",1544,284,"Z3_Z9_Z10_Z12",4
"DP","0","BT","FT",NA,"Z3","Z4","Z5","Z5","Z3","Long",1545,284,"Z3_Z9_Z10_Z12",4
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1547,285,"Z2_Z3_Z10_Z12",4
"F","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z5","In",1548,285,"Z2_Z3_Z10_Z12",4
"DP","0","BS","FT",NA,"Z2","Z3","Z5","Z5","Z3","Long",1549,285,"Z2_Z3_Z10_Z12",4
"DP","0","BT",NA,NA,NA,NA,"Z5","Z4","Z4","In",1551,286,"Z5_Z9_Z2_Z7",4
"F","1","FT","BT",NA,NA,"Z5","Z4","Z4","Z2","In",1552,286,"Z5_Z9_Z2_Z7",4
"DP","0","FS","FT",NA,"Z5","Z4","Z2","Z2","Z2","Wide",1553,286,"Z5_Z9_Z2_Z7",4
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","Long",1555,287,"Z2_Z12",2
"F","0","FT",NA,NA,NA,NA,"Z3","Z3","Z2","Long",1557,288,"Z3_Z7",2
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1559,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1560,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BT","BT",NA,"Z5","Z5","Z5","Z5","Z4","In",1561,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","FT","BT","Z5","Z5","Z5","Z4","Z4","Z5","In",1562,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BS","FT","Z5","Z5","Z4","Z5","Z5","Z4","In",1563,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","FT","BS","Z5","Z4","Z5","Z4","Z4","Z5","In",1564,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BT","FT","Z4","Z5","Z4","Z5","Z5","Z4","In",1565,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","FT","BT","Z5","Z4","Z5","Z4","Z4","Z5","In",1566,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BS","FT","Z4","Z5","Z4","Z5","Z5","Z2","In",1567,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","FT","BS","Z5","Z4","Z5","Z2","Z2","Z5","In",1568,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BT","FT","Z4","Z5","Z2","Z5","Z4","Z3","In",1569,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","FT","BT","Z5","Z2","Z5","Z3","Z3","Z2","In",1570,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","FT","FT","Z2","Z5","Z3","Z2","Z2","Z4","In",1571,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","BT","FT","Z5","Z3","Z2","Z4","Z4","Z4","In",1572,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BS","BT","Z3","Z2","Z4","Z4","Z4","Z5","In",1573,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"DP","1","BT","BS","Z2","Z4","Z4","Z5","Z4","Z3","In",1574,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","FT","BT","Z4","Z4","Z5","Z3","Z3","Z5","In",1575,289,"Z5_Z10_Z14_Z9_Z10_Z13_Z14_Z9_Z5_Z7_Z5_Z8_Z7_Z9_Z9_Z10_Z8_Z10_Z9",19
"F","0","BS",NA,NA,NA,NA,"Z3","Z2","Z4","In",1578,290,"Z3_Z4_Z10_Z4",4
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z5","In",1579,290,"Z3_Z4_Z10_Z4",4
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1582,291,"Z4_Z9_Z3",3
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",1585,292,"Z3_Z10_Z10_Z9_Z10_Z4",6
"DP","1","BT","BS",NA,NA,"Z3","Z5","Z5","Z5","In",1586,292,"Z3_Z10_Z10_Z9_Z10_Z4",6
"F","0","BS","BT",NA,"Z3","Z5","Z5","Z5","Z4","In",1587,292,"Z3_Z10_Z10_Z9_Z10_Z4",6
"DP","1","FT","BS","Z3","Z5","Z5","Z4","Z4","Z5","In",1588,292,"Z3_Z10_Z10_Z9_Z10_Z4",6
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1591,293,"Z5_Z14_Z10_Z7",4
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1592,293,"Z5_Z14_Z10_Z7",4
"F","0","BT","BT",NA,"Z5","Z5","Z5","Z5","Z2","Wide",1593,293,"Z5_Z14_Z10_Z7",4
"DP","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1595,294,"Z5_Z9_Z2_Z8_Z10",5
"F","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z2","In",1596,294,"Z5_Z9_Z2_Z8_Z10",5
"DP","0","FS","FT",NA,"Z5","Z4","Z2","Z2","Z3","In",1597,294,"Z5_Z9_Z2_Z8_Z10",5
"F","1","FT","FS","Z5","Z4","Z2","Z3","Z3","Z5","In",1598,294,"Z5_Z9_Z2_Z8_Z10",5
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z2","In",1600,295,"Z3_Z11_Z1",3
"F","1","FT","BS",NA,NA,"Z3","Z2","Z2","Z1","In",1601,295,"Z3_Z11_Z1",3
"DP","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1603,296,"Z5_Z5_Z10_Z7",4
"F","1","BS","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1604,296,"Z5_Z5_Z10_Z7",4
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1609,298,"Z3_Z13_Z8_Z10",4
"DP","1","FS","BS",NA,NA,"Z3","Z4","Z4","Z3","In",1610,298,"Z3_Z13_Z8_Z10",4
"F","0","FT","FS",NA,"Z3","Z4","Z3","Z3","Z5","Wide",1611,298,"Z3_Z13_Z8_Z10",4
"F","0","FV",NA,NA,NA,NA,"Z4","Z4","Z4","Long",1613,299,"Z4_Z13",2
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","In",1615,300,"Z2_Z9_Z10_Z9_Z5_Z14",6
"DP","1","FT","FT",NA,NA,"Z2","Z4","Z4","Z5","In",1616,300,"Z2_Z9_Z10_Z9_Z5_Z14",6
"F","0","BS","FT",NA,"Z2","Z4","Z5","Z5","Z4","In",1617,300,"Z2_Z9_Z10_Z9_Z5_Z14",6
"DP","1","BT","BS","Z2","Z4","Z5","Z4","Z5","Z5","In",1618,300,"Z2_Z9_Z10_Z9_Z5_Z14",6
"F","0","BS","BT","Z4","Z5","Z4","Z5","Z5","Z5","Long",1619,300,"Z2_Z9_Z10_Z9_Z5_Z14",6
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1621,301,"Z5_Z4_Z7",3
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z2","In",1622,301,"Z5_Z4_Z7",3
"DP","0","BT",NA,NA,NA,NA,"Z3","Z2","Z3","In",1624,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"F","1","FT","BT",NA,NA,"Z3","Z3","Z3","Z5","In",1625,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"DP","0","BT","FT",NA,"Z3","Z3","Z5","Z5","Z5","In",1626,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"F","1","BT","BT","Z3","Z3","Z5","Z5","Z5","Z4","In",1627,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"DP","0","BT","BT","Z3","Z5","Z5","Z4","Z5","Z4","In",1628,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"F","1","BS","BT","Z5","Z5","Z4","Z4","Z4","Z5","Wide",1629,302,"Z3_Z12_Z5_Z5_Z4_Z9_Z10",7
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1631,303,"Z5_Z4_Z11",3
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1634,304,"Z2_Z8_Z7_Z2",4
"F","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z2","In",1635,304,"Z2_Z8_Z7_Z2",4
"DP","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1638,305,"Z5_Z10_Z5_Z10_Z10",5
"F","1","FT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1639,305,"Z5_Z10_Z5_Z10_Z10",5
"DP","0","BT","FT",NA,"Z5","Z5","Z5","Z5","Z5","In",1640,305,"Z5_Z10_Z5_Z10_Z10",5
"F","1","BS","BT","Z5","Z5","Z5","Z5","Z5","Z5","Wide",1641,305,"Z5_Z10_Z5_Z10_Z10",5
"DP","0","FT",NA,NA,NA,NA,"Z3","Z2","Z3","In",1643,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","FT","FT",NA,NA,"Z3","Z3","Z3","Z2","In",1644,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","FT","FT",NA,"Z3","Z3","Z2","Z2","Z5","In",1645,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","BS","FT","Z3","Z3","Z2","Z5","Z5","Z5","In",1646,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","BT","BS","Z3","Z2","Z5","Z5","Z5","Z5","In",1647,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","BS","BT","Z2","Z5","Z5","Z5","Z5","Z5","In",1648,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","BT","BS","Z5","Z5","Z5","Z5","Z5","Z4","In",1649,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","BS","BT","Z5","Z5","Z5","Z4","Z4","Z3","In",1650,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","FT","BS","Z5","Z5","Z4","Z3","Z3","Z2","In",1651,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","FT","FT","Z5","Z4","Z3","Z2","Z2","Z2","In",1652,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","FT","FT","Z4","Z3","Z2","Z2","Z2","Z2","In",1653,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","FL","FT","Z3","Z2","Z2","Z2","Z2","Z3","In",1654,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","FT","FL","Z2","Z2","Z2","Z3","Z3","Z4","In",1655,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","BT","FT","Z2","Z2","Z3","Z4","Z4","Z4","In",1656,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","BT","BT","Z2","Z3","Z4","Z4","Z4","Z4","In",1657,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"F","1","FT","BT","Z3","Z4","Z4","Z4","Z5","Z2","In",1658,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","FT","FT","Z4","Z4","Z4","Z2","Z2","Z2","Wide",1659,306,"Z3_Z3_Z7_Z10_Z5_Z5_Z10_Z13_Z8_Z7_Z7_Z11_Z12_Z9_Z9_Z9_Z7_Z7",18
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","Long",1663,308,"Z3_Z12",2
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1665,309,"Z4_Z9_Z8_Z7_Z7_Z10",6
"F","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z3","In",1666,309,"Z4_Z9_Z8_Z7_Z7_Z10",6
"DP","0","FT","FT",NA,"Z4","Z4","Z3","Z3","Z2","In",1667,309,"Z4_Z9_Z8_Z7_Z7_Z10",6
"F","1","FT","FT","Z4","Z4","Z3","Z2","Z2","Z2","In",1668,309,"Z4_Z9_Z8_Z7_Z7_Z10",6
"DP","0","FT","FT","Z4","Z3","Z2","Z2","Z2","Z5","In",1669,309,"Z4_Z9_Z8_Z7_Z7_Z10",6
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",1671,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
"F","1","BS","BT",NA,NA,"Z5","Z5","Z5","Z3","In",1672,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
"DP","0","FT","BS",NA,"Z5","Z5","Z3","Z3","Z2","In",1673,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
"F","1","FS","FT","Z5","Z5","Z3","Z2","Z2","Z2","In",1674,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
"DP","0","FT","FS","Z5","Z3","Z2","Z2","Z2","Z5","In",1675,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
"F","1","BS","FT","Z3","Z2","Z2","Z5","Z5","Z4","Long",1676,310,"Z5_Z10_Z8_Z2_Z2_Z14_Z13",7
